,Unnamed: 0.1,Video ID,Video Title,Channel,Published Date,Views,Likes,Comments,Subscribers,Country,Region,CategoryID,CategoryName,pub_month,pub_week,pub_day,pub_weekday,views_per_sub,likes_per_sub
6130,6130,7923,3260,6322,5714,533537,6550,247,6510000,91,24,20,0,10,42,17,4,0.0819565158284922,0.0010061442386875
6131,6131,8219,5753,5513,5204,17394,1308,3,73600,16,8,25,2,10,42,17,4,0.2363283107566473,0.0177714976698686
6132,6132,2757,5653,4978,7997,33209,2256,59,1650000,2,0,20,0,10,42,19,6,0.0201266544686942,0.001367271898623
6133,6133,5188,5647,3940,4156,17645648,0,87,3040000,42,35,26,5,10,42,16,3,5.804487564313301,0.0
6134,6134,871,1935,4029,7986,34086,4533,22,562000,73,36,20,0,10,42,19,6,0.0606511376314277,0.008065821946936
6135,6135,2584,7276,4193,509,395477,3788,45,16700,67,20,28,4,10,41,9,3,23.679839530567037,0.2268127657026525
6136,6136,3763,7194,6888,3332,4914179,33259,54,172000,27,12,1,8,10,42,15,2,28.57064203115098,0.1933651548537508
6137,6137,5054,6440,2024,7247,734622,120487,3548,447000,72,12,20,0,10,42,19,6,1.643445987816582,0.2695452582880128
6138,6138,6257,349,7031,1485,1487290,9981,145,289000,46,17,23,10,10,41,12,6,5.146314372614627,0.0345362126774647
6139,6139,570,3561,5431,1998,415693,11364,202,1180000,86,44,28,4,10,42,13,0,0.3522819048458434,0.0096305003131353
6140,6140,4860,5594,3583,4169,158534,3764,209,106000,28,13,2,6,10,42,16,3,1.4955896642484503,0.0355090989707644
6141,6141,5643,806,5577,338,367551,18123,1676,399000,61,28,10,7,10,41,6,0,0.9211781424106706,0.0454209387946396
6142,6142,6194,3358,412,6748,4468458,110678,163,13500000,60,33,24,3,10,42,18,5,0.3309968643706026,0.0081983697630837
6143,6143,8306,4303,5452,5726,516187,24375,335,2080000,12,5,28,4,10,42,17,4,0.2481667076121598,0.0117187443659882
6144,6144,5686,3306,3012,2919,198495,1300,3,188000,77,38,2,6,10,42,15,2,1.0558188520273828,0.0069148568358678
6145,6145,3188,5769,397,214,1644655,17194,457,120000,91,44,10,7,10,40,2,3,13.705344122132315,0.1432821393155057
6146,6146,6429,2473,1047,3862,970234,40427,579,302000,67,47,10,7,10,42,16,3,3.212684726209516,0.1338637951529961
6147,6147,5982,5231,6032,260,14065293,283158,2883,29000,67,18,2,6,10,40,3,4,484.9933795386366,9.763732285093615
6148,6148,3000,2289,1161,1913,850881,28815,134,26000,30,14,1,8,10,42,13,0,32.72493365639783,1.1082266066689743
6149,6149,4450,3683,3586,5928,1044487,29834,134,5050000,0,21,2,6,10,42,18,5,0.20682906795464,0.0059077216024313
6150,6150,6682,1574,5709,122,6442051,162467,1219,10400,67,18,28,4,9,39,27,5,619.3684261128737,15.620324968753003
6151,6151,7969,3382,5659,126,5609254,66442,9096,1570000,93,48,10,7,9,39,28,6,3.572770972757342,0.0423197182676953
6152,6152,7506,3231,6213,2446,528306,13872,85,529000,22,11,28,4,10,42,14,1,0.9986862028616204,0.0262230128109398
6153,6153,3231,821,949,871,24553473,859722,6719,88600,67,29,23,10,10,41,11,5,277.1241069513888,9.703299059830025
6154,6154,6514,7616,7259,6860,1739448,46379,433,193000,46,23,26,5,10,42,19,6,9.012637240221553,0.2403044543810653
6155,6155,8307,2755,3500,4612,184416,2724,23,47600,67,10,24,3,10,42,17,4,3.8742043234385832,0.0572256885359551
6156,6156,4734,2257,1876,3218,2186049,29470,7323,7740000,67,29,20,0,10,42,15,2,0.282435234827489,0.0038074930481275
6157,6157,8463,1433,4003,2470,541721,11841,43,66500,64,4,26,5,10,42,14,1,8.14605795401573,0.1780574728199576
6158,6158,161,4130,5571,832,9768551,187334,10714,41300,67,42,2,6,10,41,10,4,236.52093169656908,4.535822377182151
6159,6159,3109,6939,2537,6444,402579,3366,13,29200000,7,40,25,2,10,42,18,5,0.0137869515826386,0.000115273968655
6160,6160,4729,5361,5880,8001,231574,559,8,81200,39,19,20,0,10,42,19,6,2.8518614302779524,0.0068841516730089
6161,6161,7918,1843,80,8100,173922,9000,1425,3820000,67,32,25,2,10,43,20,0,0.0455293074530608,0.0023560203256491
6162,6162,7783,774,4937,3535,28647348,179988,1386,49400,67,5,24,3,10,42,16,3,579.8940912127285,3.643408028177568
6163,6163,2232,6948,5488,3098,5061187,0,58,115000,42,42,1,8,10,42,15,2,44.00993904400831,0.0
6164,6164,282,183,6111,852,1558524,30626,4183,634000,57,26,25,2,10,41,10,4,2.458235870290425,0.0483059174985528
6165,6165,7160,4762,5311,1928,77272,3835,249,3330000,31,2,22,1,10,42,13,0,0.023204797836397,0.0011516513058104
6166,6166,8374,838,1504,529,5328977,89418,360,4420000,42,21,25,2,10,41,9,3,1.2056506322057394,0.0202303121650877
6167,6167,7538,2613,2698,2311,33003847,221027,211,180000,91,34,24,3,10,42,14,1,183.35368692396156,1.2279209559946889
6168,6168,5991,8230,3254,7469,350040,1603,9,2300000,71,34,20,0,10,42,19,6,0.1521912381777225,0.0006969562187146
6169,6169,6995,875,4265,1068,423420,6557,1664,605000,64,4,25,2,10,41,11,5,0.6998666117907243,0.0108379986148783
6170,6170,4478,3447,757,3863,29339,807,50,229,67,29,10,7,10,42,16,3,127.5608695652174,3.508695652173913
6171,6171,4906,4206,2010,5356,28721,610,247,10500,67,49,25,2,10,42,17,4,2.7350728502047423,0.0580897057423102
6172,6172,759,4845,4608,1549,2743608,12688,12,752000,7,3,2,6,10,42,13,0,3.648410042007923,0.0168723179889388
6173,6173,8254,5837,1973,1197,2094178,8408,213,213000,86,44,17,9,10,41,12,6,9.831775437674002,0.0394739930798446
6174,6174,3593,3787,2461,6841,91266,4825,179,655000,31,35,25,2,10,42,19,6,0.1393371918516155,0.0073664009673267
6175,6175,1876,1404,2892,7094,481074,7828,25,162000,22,11,28,4,10,42,19,6,2.9695742618872725,0.0483206893784606
6176,6176,7812,7086,6839,4803,270421,5033,727,1120000,85,43,25,2,10,42,17,4,0.2414471058507983,0.0044937459877267
6177,6177,2984,1636,5498,1711,1399570,3086,58,24900,67,48,2,6,10,42,13,0,56.2053732781816,0.1239307658326974
6178,6178,1590,7702,6902,1459,17830611,315555,2155,32500,46,23,26,5,10,41,12,6,548.6173040829513,9.709085874280792
6179,6179,1851,6245,6545,2253,4004750,34627,1289,79000,67,46,26,5,10,42,14,1,50.69239629878103,0.4383109074568676
6180,6180,8066,7865,6978,3923,283182,2297,429,54900,46,23,2,6,10,42,16,3,5.15804812298501,0.0418389464672774
6181,6181,277,4096,1141,3184,1217134,27858,40,52100,67,35,17,9,10,42,15,2,23.361048732270014,0.5346922323947717
6182,6182,223,1071,1192,3955,3363223,14439,11,1840000,67,48,26,5,10,42,16,3,1.8278375935665248,0.0078472783438704
6183,6183,1944,7794,7044,7134,158818,1929,13,56000,36,45,23,10,10,42,19,6,2.8359850716951485,0.0344458134676166
6184,6184,4483,2296,4506,4660,3856457,101045,120,89600,67,0,24,3,10,42,17,4,43.04033437126818,1.1277217888193212
6185,6185,6235,2035,389,3920,1341744,43812,67,636000,44,22,24,3,10,42,16,3,2.109657060287641,0.0688866841404337
6186,6186,5303,5554,5235,5388,505698,14263,522,12500000,42,21,28,4,10,42,17,4,0.040455836763533,0.0011410399087168
6187,6187,7737,7701,6903,730,100584,2468,249,199000,46,23,22,1,10,41,10,4,0.5054446962578077,0.0124019477289058
6188,6188,4527,5244,2059,8040,97743,1594,213,553000,91,24,20,0,10,43,20,0,0.1767501324590733,0.0028824541004446
6189,6189,627,3544,920,3982,371442,2775,5,10000,91,38,24,3,10,42,16,3,37.14048595140486,0.2774722527747225
6190,6190,8222,315,5564,2509,3240757,83406,363,5600000,30,14,26,5,10,42,14,1,0.5787065038024101,0.0148939259117989
6191,6191,2843,6579,4621,6345,91087,2337,773,86000,80,40,20,0,10,42,18,5,1.0591388472227068,0.0271741026267136
6192,6192,8083,6237,4890,4997,633400,9040,156,109000,67,46,2,6,10,42,17,4,5.81095586279025,0.0829350189447803
6193,6193,1587,2310,2366,309,711337,18034,2838,110000,93,48,10,7,10,40,5,6,6.466641212352615,0.1639439641457805
6194,6194,414,6083,1099,7888,27185,2074,133,8190000,79,39,20,0,10,42,19,6,0.0033192914140059,0.0002532356223155
6195,6195,1723,1440,4823,7162,5047970,99261,91,12900000,42,21,24,3,10,42,19,6,0.3913154735414361,0.0076946505663061
6196,6196,3587,6686,277,6298,1414976,47182,187,681000,27,40,26,5,10,42,18,5,2.077788432028734,0.0692833050171732
6197,6197,4624,696,917,7552,104556,1993,87,565000,31,6,20,0,10,42,19,6,0.1850545397264783,0.0035274273850842
6198,6198,2297,5841,5157,4349,205136,436,0,13400,34,16,26,5,10,42,16,3,15.307514364599657,0.0325348854563092
6199,6199,3764,3135,3340,713,880690,12275,375,7450,77,38,10,7,10,41,10,4,118.197557374849,1.647429875184539
6200,6200,8061,3249,1435,8083,588077,43798,3349,33100000,91,2,20,0,10,43,20,0,0.0177666762004025,0.0013232023769425
6201,6201,3512,3330,4238,3100,365331,9848,26,661000,21,10,24,3,10,42,15,2,0.5526935662729708,0.0148986158871166
6202,6202,7612,7986,7466,3732,4010940,64559,274,10600,67,25,23,10,10,42,16,3,378.3548721818696,6.089897179511367
6203,6203,3215,4386,4017,4008,275670,4068,55,2100000,77,38,1,8,10,42,16,3,0.1312713660612542,0.0019371419346943
6204,6204,7441,6096,381,7553,1567300,31828,768,1770000,48,39,26,5,10,42,19,6,0.8854797257176691,0.0179819107446831
6205,6205,6252,6567,3538,3380,142387,3719,114,1170000,0,12,2,6,10,42,15,2,0.1216981865827465,0.0031786297618549
6206,6206,7153,3066,1636,5153,173965,17737,462,1520000,73,36,20,0,10,42,17,4,0.1144505825983009,0.0116690712703478
6207,6207,3264,2498,1402,6481,167406,3915,44,444000,73,36,17,9,10,42,18,5,0.3770396913520465,0.0088175477082258
6208,6208,7513,6498,901,7304,33100,1709,177,365000,80,40,20,0,10,42,19,6,0.0906846830556628,0.0046821789529343
6209,6209,3455,4529,82,6608,56005,795,27,23900,67,18,23,10,10,42,18,5,2.3432073971800342,0.0332622066022342
6210,6210,5722,7187,3838,4733,79064,754,0,253000,93,48,28,4,10,42,17,4,0.3125046936573373,0.0029802253746032
6211,6211,670,4032,2651,6369,778942,13227,1142,2800000,42,35,20,0,10,42,18,5,0.27819347207376,0.0047239268843118
6212,6212,3352,2137,5903,1960,53401511,1064969,8361,43800,86,2,24,3,10,42,13,0,1219.1847446405334,24.313805620876234
6213,6213,6409,5546,6246,6657,388087,10292,95,35500,67,2,28,4,10,42,18,5,10.931720233232866,0.2899073265541815
6214,6214,8346,4791,1168,5673,5131661,33141,154,231000,91,49,24,3,10,42,17,4,22.21488651564279,0.1434669113986519
6215,6215,4152,3502,1709,8018,47155,714,133,23900000,15,29,17,9,10,42,19,6,0.0019730124697484,2.9874475737469637e-05
6216,6216,647,4173,4564,3193,31641,743,22,128000,67,10,10,7,10,42,15,2,0.2471933813017086,0.0058046421512331
6217,6217,8232,3874,4234,53,1711602,38203,1144,209000,38,18,10,7,9,39,22,0,8.1894440696456,0.1827885990976119
6218,6218,6976,6045,537,4018,3499542,10671,268,61700,89,39,2,6,10,42,16,3,56.71775173822142,0.1729469538581222
6219,6219,6656,1350,1809,3500,368373,12861,612,720000,91,11,22,1,10,42,15,2,0.5116284560715888,0.0178624751910066
6220,6220,2929,105,5410,3038,333268,7219,710,14500,67,38,26,5,10,42,15,2,22.982415005861665,0.4978277360182056
6221,6221,6150,3467,5254,7404,50686,4011,632,3140000,42,21,28,4,10,42,19,6,0.0161420330757856,0.0012773881282203
6222,6222,4084,6217,6473,6414,35554,1453,460,158000,32,39,22,1,10,42,18,5,0.2250238922538465,0.0091961443282004
6223,6223,1313,2256,5753,2364,2561973,106724,12452,1580000,67,32,20,0,10,42,14,1,1.6215008724678022,0.0675467926919033
6224,6224,106,1193,1655,4415,2662526,46431,95,91200,75,5,17,9,10,42,16,3,29.19404392495696,0.5091062597997829
6225,6225,6622,4784,4625,5576,1646316,65632,1311,8220000,14,2,20,0,10,42,17,4,0.2002817274596438,0.0079844272525027
6226,6226,4177,2509,2007,401,1352486,73664,3392,2660000,30,14,2,6,10,41,7,1,0.50845319231083,0.0276932226717208
6227,6227,1936,8038,7540,891,275474,1316,119,16000,48,25,28,4,10,41,11,5,17.21604899693769,0.0822448596962689
6228,6228,1307,6521,6641,1272,3657486,77653,189,2200000,67,12,26,5,10,41,12,6,1.6624928806850543,0.0352968021378172
6229,6229,7850,372,5308,7188,141075,2899,219,5380000,67,43,20,0,10,42,19,6,0.0262221140851089,0.0005388474834855
6230,6230,4469,2180,2314,3223,1301319,48062,6419,530000,67,47,10,7,10,42,15,2,2.45531423525616,0.0906828477682117
6231,6231,6669,3609,5968,7580,275382,26186,513,8830000,12,5,20,0,10,42,19,6,0.0311870859357773,0.0029655715780779
6232,6232,49,2424,1534,2005,335296,5126,504,18700,70,33,25,2,10,42,13,0,17.929308593123363,0.2741029891449655
6233,6233,2671,3047,2089,1381,36137,1039,813,501000,38,18,20,0,10,41,12,6,0.0721295965477114,0.0020738481559917
6234,6234,1107,373,5415,3552,1722287,7381,294,22300,67,48,1,8,10,42,16,3,77.22913770682929,0.3309717053046948
6235,6235,311,753,213,4618,383081,30015,1157,351000,67,47,25,2,10,42,17,4,1.0913957510092565,0.0855125768872453
6236,6236,2029,7993,7528,8093,49177,1197,64,613000,48,25,20,0,10,43,20,0,0.0802233601576506,0.0019526884947985
6237,6237,7510,5322,3260,3557,2231936,142025,6360,47800000,42,21,2,6,10,42,16,3,0.0466932207804765,0.0029712342474637
6238,6238,5821,2156,3823,3089,3748048,77970,1275,1710000,81,2,25,2,10,42,15,2,2.1918396538949394,0.045596464563471
6239,6239,531,3643,1287,417,2139566,18112,41,310000,91,36,17,9,10,41,8,2,6.901803542569217,0.0584256179818774
6240,6240,1895,5667,4559,2923,7303845,243522,1170,56600,67,42,24,3,10,42,15,2,129.04091800498225,4.302432819208141
6241,6241,4374,1558,4811,7406,162764,5340,322,1130000,42,21,20,0,10,42,19,6,0.1440388105851233,0.0047256595348145
6242,6242,1094,6484,6682,3398,1784520,17350,65,417000,80,40,1,8,10,42,15,2,4.279414198047487,0.0416066148522425
6243,6243,3419,1200,2304,5084,2909101,150838,484,12700,67,33,1,8,10,42,17,4,229.04503582395088,11.876072750177151
6244,6244,5378,4073,2838,4469,77744355,756211,1462,703000,91,2,24,3,10,42,16,3,110.58925236237218,1.0756897927598963
6245,6245,6127,7655,7243,2299,46569,1079,103,84100,87,45,28,4,10,42,14,1,0.5537270662655617,0.0128298117739384
6246,6246,5672,3491,4189,2861,3669973,20499,45,203000,93,48,2,6,10,42,15,2,18.0785956719425,0.1009797981290732
6247,6247,7015,7883,3663,1350,4055977,24199,389,23500,48,25,2,6,10,41,12,6,172.5874218118378,1.02970086379303
6248,6248,6743,2118,5704,1993,2395452,17281,710,10500,67,44,17,9,10,42,13,0,228.11656032758785,1.6456527949719075
6249,6249,8029,5469,977,1015,21616,966,27,247000,75,37,22,1,10,41,11,5,0.0875138157335395,0.0039109153404237
6250,6250,5092,4348,661,492,25372868,585606,1512,10500,67,18,1,8,10,41,9,3,2416.233501571279,55.76668888677269
6251,6251,6695,3139,3505,6830,1994416,61719,45,647000,12,37,23,10,10,42,18,5,3.082554741028221,0.0953924337056666
6252,6252,7001,5503,5990,5651,6024765,172948,1255,22500000,2,0,26,5,10,42,17,4,0.2677673214325635,0.0076865774361521
6253,6253,6358,3726,3000,5456,75079,3703,531,1360000,30,14,25,2,10,42,17,4,0.0552051064668334,0.002722792115594
6254,6254,2284,4634,2942,2647,3232696,79723,299,135000,60,33,2,6,10,42,14,1,23.945718920600587,0.5905363663972859
6255,6255,3187,4244,5931,7833,51020,1607,57,152000,67,2,22,1,10,42,19,6,0.3356556864757469,0.0105722988664548
6256,6256,6881,2125,3416,1708,17117602,0,1570,2950000,67,2,1,8,10,42,13,0,5.802574982177972,0.0
6257,6257,940,1397,5843,3209,12470487,369872,398,414000,14,2,17,9,10,42,15,2,30.12187651720648,0.8934084700278502
6258,6258,5895,1400,3413,7653,55322,4911,586,126000,22,11,20,0,10,42,19,6,0.4390600074602582,0.0389758811438004
6259,6259,6012,5966,6493,5087,1874707,25644,1413,14200,13,39,26,5,10,42,17,4,132.01232307583973,1.8057883247658613
6260,6260,6095,3051,5129,2171,16411191,0,12550,4230000,48,2,10,7,10,42,14,1,3.8797132672072654,0.0
6261,6261,6779,8157,5688,6611,42611,1114,172,42400,44,33,25,2,10,42,18,5,1.0049527133794014,0.0262729652602532
6262,6262,7360,1707,1548,1498,1759176,31753,59,13100000,28,0,2,6,10,42,13,0,0.1342882340237989,0.0024238929447409
6263,6263,1324,7191,1664,3109,164510,2944,97,42800,67,20,26,5,10,42,15,2,3.8436017850050233,0.0687834396392607
6264,6264,7414,6667,6779,4356,693358,4551,74,17600,57,26,17,9,10,42,16,3,39.39310266462133,0.2585648542696437
6265,6265,6977,4519,5444,4673,7036051,44621,85,1710000,91,24,26,5,10,42,17,4,4.114647301375848,0.0260941367870545
6266,6266,5358,6483,6738,1261,55843,1260,147,15800,57,26,10,7,10,41,12,6,3.5341434086450225,0.079741788494399
6267,6267,4792,2782,4397,2513,781483,1170,197,6370000,44,22,24,3,10,42,14,1,0.1226817703796278,0.0001836734405536
6268,6268,1635,19,4069,5749,182237,11395,3657,59100,14,6,25,2,10,42,18,5,3.0834842050049915,0.192805536285342
6269,6269,762,7893,7367,1133,824683,4411,0,5470,67,25,10,7,10,41,12,6,150.7371595686346,0.8062511423871321
6270,6270,5802,644,3702,6651,76028,950,96,5090000,91,29,25,2,10,42,18,5,0.0149367357688141,0.0001866404348447
6271,6271,1351,1218,1317,5869,5062109,69484,52,1230000,67,3,24,3,10,42,18,5,4.115532426396402,0.0564910109829179
6272,6272,3641,1680,2066,2006,1338796,16225,24,1130000,12,5,2,6,10,42,14,1,1.1847741727662189,0.0143583943731023
6273,6273,6434,3994,7216,2198,2643029,54931,78,173000,30,14,24,3,10,42,14,1,15.277535968000183,0.3175183958474228
6274,6274,3645,7346,6913,6098,53330,1152,103,606000,67,23,28,4,10,42,18,5,0.0880031551103051,0.0019009869620677
6275,6275,2937,4465,3627,1851,69756345,1451623,2145,53200000,91,33,26,5,10,42,13,0,1.3112094678344084,0.0272861461036438
6276,6276,1219,2518,6084,7988,10952992,329116,124,9540000,12,5,17,9,10,42,19,6,1.1481122486255504,0.0344985288785609
6277,6277,4176,1641,2657,2337,2171387,33912,1030,487000,67,1,26,5,10,42,14,1,4.458691049915709,0.0696343539335648
6278,6278,1566,1509,4919,5509,331349,18117,1722,1130000,21,33,25,2,10,42,17,4,0.2932289440451822,0.0160327291745759
6279,6279,3668,1179,4304,1356,549309,10418,9,47500,44,22,28,4,10,41,12,6,11.564156544072755,0.2193216984905581
6280,6280,6071,8136,1221,7392,301599,5919,1334,637000,79,39,20,0,10,42,19,6,0.473467074619977,0.0092919791334707
6281,6281,6646,3140,3468,7299,135112,6639,1046,24600000,39,19,20,0,10,42,19,6,0.0054923575003106,0.0002698780378098
6282,6282,2574,4443,4496,4039,22472,1537,221,156000,81,41,25,2,10,42,16,3,0.1440503586515471,0.0098525009455067
6283,6283,5846,2294,187,3244,268502,5608,97,172000,44,22,2,6,10,42,15,2,1.5610490636682346,0.0326044616019674
6284,6284,5862,3608,5126,94,7446636,200473,10330,1540000,67,37,10,7,9,39,26,4,4.835474782159232,0.130177188196631
6285,6285,4314,6979,2235,7227,92045,2880,223,563000,67,43,20,0,10,42,19,6,0.1634899405152033,0.0051154438446823
6286,6286,2285,5332,5270,4467,349847,32500,1102,8930000,28,27,28,4,10,42,16,3,0.0391765913576045,0.0036394172856195
6287,6287,4670,6908,4647,2166,4791332,0,53,272000,7,3,23,10,10,42,14,1,17.615126414976416,0.0
6288,6288,8420,7954,7477,2594,6768824,58221,594,32500,48,25,24,3,10,42,14,1,208.2650995353989,1.791360265837974
6289,6289,7274,7961,872,5951,1639440,16879,594,14000,48,25,17,9,10,42,18,5,117.0944932504821,1.205556745946718
6290,6290,2635,4399,5661,1279,14792820,94622,64,342000,42,26,26,5,10,41,12,6,43.25373317621878,0.2766717056382876
6291,6291,3406,6914,6235,6886,4375198,116870,363,574000,7,3,24,3,10,42,19,6,7.622282888008906,0.2036059170628622
6292,6292,657,1476,1741,6883,1334037,18934,65,53300,28,31,17,9,10,42,19,6,25.02836719761355,0.3552278568882385
6293,6293,2242,7600,7298,5815,627266,10127,75,47300,67,45,1,8,10,42,18,5,13.261157269402338,0.214096953552779
6294,6294,3,72,3641,6372,8709564,268286,5148,1720000,67,47,26,5,10,42,18,5,5.063697055990084,0.1559801418720105
6295,6295,3649,7674,1039,5030,181985,2463,234,203000,61,28,25,2,10,42,17,4,0.8964734163871114,0.0121329451579056
6296,6296,8159,2077,2603,7956,3557481,190800,5075,7770000,91,2,26,5,10,42,19,6,0.4578482036231398,0.0245559813956265
6297,6297,3130,3315,5928,139,10598551,113492,398,26900,67,36,2,6,9,40,29,0,393.9835322106985,4.218876621686926
6298,6298,4269,685,4951,7865,461184,7853,2651,141000,60,33,20,0,10,42,19,6,3.2707853135793363,0.0556946404635428
6299,6299,1267,5722,2273,5371,3388890,25669,30,4480000,28,27,1,8,10,42,17,4,0.756448491864176,0.0057296862210521
6300,6300,1759,2953,3376,7844,51000,1498,10,132000,34,16,17,9,10,42,19,6,0.3863607093885652,0.011348398875766
6301,6301,4348,6604,6620,7798,529843,8492,404,810000,57,26,26,5,10,42,19,6,0.6541263529304285,0.010483937674151
6302,6302,847,6674,6643,6504,25554,1813,100,989000,86,44,25,2,10,42,18,5,0.0258381942990957,0.0018331629593903
6303,6303,744,5309,5925,3175,67356,7139,338,363000,91,35,20,0,10,42,15,2,0.1855532078424026,0.0196666124886708
6304,6304,7069,5716,4373,1111,4293346,34142,151,766000,70,33,2,6,10,41,12,6,5.604883022345923,0.044571743378925
6305,6305,4394,8051,7433,6138,224811,728,87,223000,48,25,28,4,10,42,18,5,1.008116555531141,0.0032645593517517
6306,6306,341,4726,4018,5423,358295,10529,291,3620000,14,42,20,0,10,42,17,4,0.0989764919954442,0.0029085627324412
6307,6307,3338,6482,5857,3800,1812834,17796,59,245000,91,12,23,10,10,42,16,3,7.399292247786744,0.0726364382186195
